gpu_energy,time,instruction_dataset_index,run,question_tokens,response_tokens,quantization,quantization_object,model,toech_memory_allocated
86.03599999984726,2.896937131881714,0.0,0.0,56.0,190.0,4-bit + NF4 + Nest. Quant.,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_quant_type"": ""nf4"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
44.079000000376254,1.2718451023101809,1.0,0.0,95.0,116.0,4-bit + NF4 + Nest. Quant.,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_quant_type"": ""nf4"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
7.635999999940395,0.0381641387939453,2.0,0.0,42.0,30.0,4-bit + NF4 + Nest. Quant.,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_quant_type"": ""nf4"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
130.54300000006333,3.7031214237213135,3.0,0.0,46.0,285.0,4-bit + NF4 + Nest. Quant.,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_quant_type"": ""nf4"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
64.19399999966845,1.7543725967407229,4.0,0.0,113.0,146.0,4-bit + NF4 + Nest. Quant.,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_quant_type"": ""nf4"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
11.484000000171363,0.1721282005310058,5.0,0.0,90.0,39.0,4-bit + NF4 + Nest. Quant.,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_quant_type"": ""nf4"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
136.02900000009686,4.009897232055664,6.0,0.0,38.0,285.0,4-bit + NF4 + Nest. Quant.,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_quant_type"": ""nf4"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
135.68500000005588,4.01263952255249,7.0,0.0,64.0,285.0,4-bit + NF4 + Nest. Quant.,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_quant_type"": ""nf4"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
142.08299999963492,3.909975051879883,8.0,0.0,38.0,285.0,4-bit + NF4 + Nest. Quant.,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_quant_type"": ""nf4"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
130.90400000009686,3.832675695419312,9.0,0.0,42.0,285.0,4-bit + NF4 + Nest. Quant.,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_quant_type"": ""nf4"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
136.20200000004843,3.9115846157073975,10.0,0.0,59.0,285.0,4-bit + NF4 + Nest. Quant.,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_quant_type"": ""nf4"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
69.125,1.9664559364318848,11.0,0.0,38.0,156.0,4-bit + NF4 + Nest. Quant.,"{  ""_load_in_4bit"": true,  ""bnb_4bit_compute_dtype"": ""float16"",  ""bnb_4bit_quant_type"": ""nf4"",  ""bnb_4bit_use_double_quant"": true,  ""load_in_4bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,466394624
